Full File Path,Site Location,Date,Camera
Camera/UGH_02_03_2020_C33_S34.7z,University of Ghana,02_03_2020,C33
Camera/ASH_09_09_2019_C6_S21.7z,Ashaiman,09_09_2019,C6
Camera/Nima_31_05_2019_C2_44.7z,Nima,31_05_2019,C2
Camera/Nima_13_03_2020_C2_S15.7z,Nima,13_03_2020,C2
Camera/ASH_02_03_2020_C6_S43.7z,Ashaiman,02_03_2020,C6
Camera/N1West_08_07_2019_C36_S34.7z,N1 West Motorway,08_07_2019,C36
Camera/Nima_07_02_2020_C2_S33.7z,Nima,07_02_2020,C2
Camera/EL_06_01_2020_C32_S45.7z,East Legon,06_01_2020,C32
Camera/Nima_27_12_2019_C2_S2.7z,Nima,27_12_2019,C2
Camera/JT_22_11_2019_C31_S8.7z,Jamestown,22_11_2019,C31
Camera/JT_31_01_2020_C31_S65.7z,Jamestown,31_01_2020,C31
Camera/TMW_10_06_2019_C30_S31.7z,Tema Motorway,10_06_2019,C30
Camera/AD_10_01_2020_C4_S5.7z,Asylum Down,10_01_2020,C4
Camera/Nima_16_08_2019_C2_S5.7z,Nima,16_08_2019,C2
Camera/TMW_23_12_2019_C30_S60.7z,Tema Motorway,23_12_2019,C30
Camera/N1West_02_12_2019_C15_S11.7z,N1 West Motorway,02_12_2019,C15
Camera/N1West_02_12_2019_C36_S45.7z,N1 West Motorway,02_12_2019,C36
Camera/N1West_28_10_2019_C36_S44.7z,N1 West Motorway,28_10_2019,C36
Camera/AD_05_07_2019_C17_S21.7z,Asylum Down,05_07_2019,C17
Camera/ASH_23_09_2019_C6_S14.7z,Ashaiman,23_09_2019,C6
Camera/N1West_30_12_2019_C36_S33.7z,N1 West Motorway,30_12_2019,C36
Camera/N1West_20_05_2019_C15_S31.7z,N1 West Motorway,20_05_2019,C15
Camera/TMW_20_05_2019_C30_S42(4).7z,Tema Motorway,20_05_2019,C30
Camera/UGH_16_03_2020_C33_S28.7z,University of Ghana,16_03_2020,C33
Camera/EL_30_12_2019_C12_S17.7z,East Legon,30_12_2019,C12
Camera/Taifa_28_02_2020_C21_S45.7z,Taifa,28_02_2020,C21
Camera/JT_10_05_2019_C31_S19.7z,Jamestown,10_05_2019,C31
Camera/TMW_02_03_2020_C19_S31.7z,Tema Motorway,02_03_2020,C19
Camera/Nima_02_08_2019_C2_S28.7z,Nima,02_08_2019,C2
Camera/JT_26_04_2019_C31_S18.7z,Jamestown,26_04_2019,C31
Camera/TMW_24_02_2020_C30_S28.7z,Tema Motorway,24_02_2020,C30
Camera/EL_15_07_2019_C32_S45.7z,East Legon,15_07_2019,C32
Camera/EL_24_02_2020_C32_S42.7z,East Legon,24_02_2020,C32
Camera/AD_22_11_2019_C4_S60.7z,Asylum Down,22_11_2019,C4
Camera/N1West_09_12_2019_C15_S61.7z,N1 West Motorway,09_12_2019,C15
Camera/LA_20_03_2020_C16_S45.7z,Labadi,20_03_2020,C16
Camera/TMW_06_05_2019_C19_S2.7z,Tema Motorway,06_05_2019,C19
Camera/EL_18_11_2019_C32_S85.7z,East Legon,18_11_2019,C32
Camera/NM_10_05_2019_C02_S10.7z,Nima,10_05_2019,C02
Camera/Nima_21-06_20-2019_C2_S17.7z,Nima,21-06_20-2019_C2,S17
Camera/Nima_27_09_2019_C27_S43.7z,Nima,27_09_2019,C27
Camera/TMW_29_03_2020_C30_S17.7z,Tema Motorway,29_03_2020,C30
Camera/LA_15_11_2019_C16_S9.7z,Labadi,15_11_2019,C16
Camera/UGH_30_12_2019_C33_S85.7z,University of Ghana,30_12_2019,C33
Camera/Nima_03_01_2020_C2_S46.7z,Nima,03_01_2020,C2
Camera/EL_03_02_2020_C12_S21.7z,East Legon,03_02_2020,C12
Camera/AD_11_10_2019_C17_S11.7z,Asylum Down,11_10_2019,C17
Camera/TMW_22_07_2019_C19_S5.7z,Tema Motorway,22_07_2019,C19
Camera/Nima_27_03_2020_C27_46.7z,Nima,27_03_2020,C27
Camera/AD_31_05_2019_C17_S11.7z,Asylum Down,31_05_2019,C17
Camera/EL_01_07_2019_C32_S45.7z,East Legon,01_07_2019,C32
Camera/EL_16_12_2019_C32_S28.7z,East Legon,16_12_2019,C32
Camera/EL_16_09_2019_C32_S65.7z,East Legon,16_09_2019,C32
Camera/Nima_18_10_2019_C27_S85.7z,Nima,18_10_2019,C27
Camera/EL_29_03_2020_C12_S30.7z,East Legon,29_03_2020,C12
Camera/UGH_30_09_2019_C33_S45.7z,University of Ghana,30_09_2019,C33
Camera/UGH_17_06_2019_C5_S26.7z,University of Ghana,17_06_2019,C5
Camera/ASH_11_11_2019_C6_S52.7z,Ashaiman,11_11_2019,C6
Camera/UGH_24_06_2019_C33_s32.7z,University of Ghana,24_06_2019,C33
Camera/AD_15_11_2019_C17_S33.7z,Asylum Down,15_11_2019,C17
Camera/UGH_29_07_2019_C33_S34.7z,University of Ghana,29_07_2019,C33
Camera/ASH_05_08_2019_C6_S52.7z,Ashaiman,05_08_2019,C6
Camera/TMW_03_02_2020_C19_S2.7z,Tema Motorway,03_02_2020,C19
Camera/TMW_19_08_2019_C30_S33.7z,Tema Motorway,19_08_2019,C30
Camera/N1West_17_02_2020_C36_S60.7z,N1 West Motorway,17_02_2020,C36
Camera/Taifa_26_07_2019_C22_S61.7z,Taifa,26_07_2019,C22
Camera/AD_07_02_2020_C4_S60.7z,Asylum Down,07_02_2020,C4
Camera/Taifa_12_07_2019_C21_S42.7z,Taifa,12_07_2019,C21
Camera/Nima_20_09_2019_C2_S11.7z,Nima,20_09_2019,C2
Camera/ASH_04_11_2019_C6_S8.7z,Ashaiman,04_11_2019,C6
Camera/EL_16_03_2020_C32_S8.7z,East Legon,16_03_2020,C32
Camera/Nima_28_06_2019_C13_S5.7z,Nima,28_06_2019,C13
Camera/N1West_28_10_2019_C15_S43.7z,N1 West Motorway,28_10_2019,C15
Camera/Nima_20_09_2019_C27_S43.7z,Nima,20_09_2019,C27
Camera/TMW_09_12_2019_C30_S21.7z,Tema Motorway,09_12_2019,C30
Camera/AD_14_06_2019_C4_S30.7z,Asylum Down,14_06_2019,C4
Camera/EL_30_12_2019_C32_S61.7z,East Legon,30_12_2019,C32
Camera/EL_08_07_2019_C12_S44.7z,East Legon,08_07_2019,C12
Camera/AD_26_07_2019_C17_S33.7z,Asylum Down,26_07_2019,C17
Camera/UGH_24_02_2020_C25_S9.7z,University of Ghana,24_02_2020,C25
Camera/UGH_14_10_2019_C25_S28.7z,University of Ghana,14_10_2019,C25
Camera/JT_17_05_2019_C11_S44.7z,Jamestown,17_05_2019,C11
Camera/Taifa_19_07_2019_C22_S18.7z,Taifa,19_07_2019,C22
Camera/Nima_19_07_2019_C27_S45.7z,Nima,19_07_2019,C27
Camera/N1West_16_09_2019_C15_S21.7z,N1 West Motorway,16_09_2019,C15
Camera/EL_29_03_2020_C32_S32.7z,East Legon,29_03_2020,C32
Camera/Taifa_21_02_2020_C21_S44.7z,Taifa,21_02_2020,C21
Camera/N1West_10_02_2020_C36_S85.7z,N1 West Motorway,10_02_2020,C36
Camera/AD_20_09_2019_C4_S45.7z,Asylum Down,20_09_2019,C4
Camera/AD_21_02_2020_C17_S46.7z,Asylum Down,21_02_2020,C17
Camera/N1West_02_03_2020_C15_S15.7z,N1 West Motorway,02_03_2020,C15
Camera/ASH_01_07_2019_C6_S31.7z,Ashaiman,01_07_2019,C6
Camera/Taifa_07_06_2019_C22_S36.7z,Taifa,07_06_2019,C22
Camera/JT_08_11_2019_C31_S65.7z,Jamestown,08_11_2019,C31
Camera/Nima_05_07_2019_C13_S33.7z,Nima,05_07_2019,C13
Camera/Taifa_11_10_2019_C22_S36.7z,Taifa,11_10_2019,C22
Camera/AD_06_09_2019_C17_S65.7z,Asylum Down,06_09_2019,C17
Camera/UGH_23_12_2019_C23_S32.7z,University of Ghana,23_12_2019,C23
Camera/EL_02_03_2020_C12_S44.7z,East Legon,02_03_2020,C12
Camera/UGH_22_07_2019_C33_S60.7z,University of Ghana,22_07_2019,C33
Camera/UGH_06_01_2020_C33_S10.7z,University of Ghana,06_01_2020,C33
Camera/TMW_02_09_2019_C30_S110.7z,Tema Motorway,02_09_2019,C30
Camera/TMW_17_02_2020_C30_S22.7z,Tema Motorway,17_02_2020,C30
Camera/EL_27_05_2019_C28_S5.7z,East Legon,27_05_2019,C28
Camera/AD_27_09_2019_C17_S17.7z,Asylum Down,27_09_2019,C17
Camera/LA_31_05_2019_C35_S19.7z,Labadi,31_05_2019,C35
Camera/N1West_24_06_2019_C15_s31.7z,N1 West Motorway,24_06_2019,C15
Camera/AD_13_03_2020_C4_S33.7z,Asylum Down,13_03_2020,C4
Camera/TMW_16_09_2019_C19_S17.7z,Tema Motorway,16_09_2019,C19
Camera/Nima_04_10_2019_C27_S34.7z,Nima,04_10_2019,C27
Camera/Nima_14_06_2019_C13_S13.7z,Nima,14_06_2019,C13
Camera/TMW_13_05_2019_C19_S26.7z,Tema Motorway,13_05_2019,C19
Camera/AD_28_06_2019_C17_S36.7z,Asylum Down,28_06_2019,C17
Camera/UGH_09_09_2019_C25_S43.7z,University of Ghana,09_09_2019,C25
Camera/TMW_27_05_2019_C19_S16.7z,Tema Motorway,27_05_2019,C19
Camera/Nima_29_11_2019_C27_S110.7z,Nima,29_11_2019,C27
Camera/Taifa_14_06_2019_C22_S14.7z,Taifa,14_06_2019,C22
Camera/TMW_18_11_2019_C30_S5.7z,Tema Motorway,18_11_2019,C30
Camera/TMW_11_11_2019_C19_S11.7z,Tema Motorway,11_11_2019,C19
Camera/JT_24_05_2019_C31_S30.7z,Jamestown,24_05_2019,C31
Camera/Taifa_31_01_2020_C21_S44.7z,Taifa,31_01_2020,C21
Camera/TF_26_04_2019_C22_S28.7z,Taifa,26_04_2019,C22
Camera/Nima_20_03_2020_C2_S30.7z,Nima,20_03_2020,C2
Camera/TMW_25_11_2019_C30_S28.7z,Tema Motorway,25_11_2019,C30
Camera/AD_14_02_2020_C4_S11.7z,Asylum Down,14_02_2020,C4
Camera/Nima_20_03_2020_C27_S32.7z,Nima,20_03_2020,C27
Camera/UGH_12_08_2019_C33_S60.7z,University of Ghana,12_08_2019,C33
Camera/N1West_16_03_2020_C36_S10.7z,N1 West Motorway,16_03_2020,C36
Camera/Taifa_27_09_2019_C22_S21.7z,Taifa,27_09_2019,C22
Camera/TMW_05_08_2019_C19_S44.7z,Tema Motorway,05_08_2019,C19
Camera/Taifa_06_12_2019_C22_S42.7z,Taifa,06_12_2019,C22
Camera/UGH_04_11_2019_C33_S28.7z,University of Ghana,04_11_2019,C33
Camera/N1West_17_02_2020_C15_S45.7z,N1 West Motorway,17_02_2020,C15
Camera/Nima_10_01_2020_C2_S21.7z,Nima,10_01_2020,C2
Camera/Nima_06_03_2020_C2_S9.7z,Nima,06_03_2020,C2
Camera/ASH_23_03_2020_C6_S43.7z,Ashaiman,23_03_2020,C6
Camera/Taifa_24_05_2019_C21_S30.7z,Taifa,24_05_2019,C21
Camera/AD_13_03_2020_C17_S34.7z,Asylum Down,13_03_2020,C17
Camera/Nima_30_08_2019_C27_S45.7z,Nima,30_08_2019,C27
Camera/N1West_16_09_2019_C36_S85.7z,N1 West Motorway,16_09_2019,C36
Camera/JT_20_03_2020_C21_S49.7z,Jamestown,20_03_2020,C21
Camera/AD_04_10_2019_C4_S110.7z,Asylum Down,04_10_2019,C4
Camera/Taifa_22_11_2019_C22_S44.7z,Taifa,22_11_2019,C22
Camera/EL_13_01_2020_C12_S49.7z,East Legon,13_01_2020,C12
Camera/TMW_21_10_2019_C19_S21.7z,Tema Motorway,21_10_2019,C19
Camera/AD_01_11_2019_C4_S45.7z,Asylum Down,01_11_2019,C4
Camera/Taifa_20_09_2019_C22_S42.7z,Taifa,20_09_2019,C22
Camera/AD_21_06_2019_C17_S8.7z,Asylum Down,21_06_2019,C17
Camera/UGH_15_07_2019_C25_S21.7z,University of Ghana,15_07_2019,C25
Camera/Taifa_13_03_2020_C21_S44.7z,Taifa,13_03_2020,C21
Camera/TMW_05_08_2019_C30_S33.7z,Tema Motorway,05_08_2019,C30
Camera/EL_10_06_2019_C32_S45.7z,East Legon,10_06_2019,C32
Camera/N1West_21_10_2019_C36_S45.7z,N1 West Motorway,21_10_2019,C36
Camera/AD_27_12_2019_C17_S42.7z,Asylum Down,27_12_2019,C17
Camera/Nima_12_07_2019_C27_S43.7z,Nima,12_07_2019,C27
Camera/N1West_06_01_2020_C15_S2.7z,N1 West Motorway,06_01_2020,C15
Camera/Taifa_27_03_2020_C21_S10.7z,Taifa,27_03_2020,C21
Camera/LA_18_10_2019_C16_S65.7z,Labadi,18_10_2019,C16
Camera/AD_12_07_2019_C4_S31.7z,Asylum Down,12_07_2019,C4
Camera/Taifa_20_12_2019_C22_S21.7z,Taifa,20_12_2019,C22
Camera/JT_24_05_2019_C11_S22.7z,Jamestown,24_05_2019,C11
Camera/AD_02_08_2019_C17_S8.7z,Asylum Down,02_08_2019,C17
Camera/N1West_13_01_2020_C36_S46.7z,N1 West Motorway,13_01_2020,C36
Camera/EL_28_10_2019_C12_S5.7z,East Legon,28_10_2019,C12
Camera/N1West_06_05_2019_C33_S5.7z,N1 West Motorway,06_05_2019,C33
Camera/TF_10_05_2019_C22_S45.7z,Taifa,10_05_2019,C22
Camera/TMW_23_09_2019_C19_S26.7z,Tema Motorway,23_09_2019,C19
Camera/N1West_13_05_2019_C15_S22.7z,N1 West Motorway,13_05_2019,C15
Camera/Taifa_04_10_2019_C21_S28.7z,Taifa,04_10_2019,C21
Camera/UGH_26_08_2019_C33_S36.7z,University of Ghana,26_08_2019,C33
Camera/LA_09_08_2019_C16_S11.7z,Labadi,09_08_2019,C16
Camera/N1West_09_09_2019_C15_S52.7z,N1 West Motorway,09_09_2019,C15
Camera/N1West_16_03_2020_C15_S9.7z,N1 West Motorway,16_03_2020,C15
Camera/ASH_12_08_2019_C6_S9.7z,Ashaiman,12_08_2019,C6
Camera/Taifa_29_11_2019_C22_S17.7z,Taifa,29_11_2019,C22
Camera/Nima_14_06_2019_C2_S30.7z,Nima,14_06_2019,C2
Camera/Taifa_20_09_2019_C21_S18.7z,Taifa,20_09_2019,C21
Camera/EL_04_11_2019_C12_S33.7z,East Legon,04_11_2019,C12
Camera/EL_25_11_2019_C32_S34.7z,East Legon,25_11_2019,C32
Camera/LA_06_03_2020_C16_S11.7z,Labadi,06_03_2020,C16
Camera/AD_07_06_2019_C17_S9.7z,Asylum Down,07_06_2019,C17
Camera/NM_26_04_2019_C02_S43.7z,Nima,26_04_2019,C02
Camera/AD_16_08_2019_C4_S85.7z,Asylum Down,16_08_2019,C4
Camera/LA_17_05_2019_C35_S12.7z,Labadi,17_05_2019,C35
Camera/EL_09_12_2019_C32_S30.7z,East Legon,09_12_2019,C32
Camera/N1West_29_04_2019_C15_S44.7z,N1 West Motorway,29_04_2019,C15
Camera/Nima_11_10_2019_C2_S44.7z,Nima,11_10_2019,C2
Camera/Taifa_27_12_2019_C21_S45.7z,Taifa,27_12_2019,C21
Camera/UGH_13_01_2020_C33_85.7z,University of Ghana,13_01_2020,C33
Camera/AD_08_11_2019_C17_S43.7z,Asylum Down,08_11_2019,C17
Camera/N1West_27_05_2019_C36_S36.7z,N1 West Motorway,27_05_2019,C36
Camera/UGH_24_06_2019_C25_s25.7z,University of Ghana,24_06_2019,C25
Camera/N1West_05_08_2019_C36_S21.7z,N1 West Motorway,05_08_2019,C36
Camera/Nima_07_06_2019_C2_S21.7z,Nima,07_06_2019,C2
Camera/JT_16_08_2019_C31_S44.7z,Jamestown,16_08_2019,C31
Camera/EL_13_05_2019_C18_S30.7z,East Legon,13_05_2019,C18
Camera/UGH_08_07_2019_C25_S18.7z,University of Ghana,08_07_2019,C25
Camera/JT_02_08_2019_C31_S17.7z,Jamestown,02_08_2019,C31
Camera/AD_31_05_2019_C14_S31.7z,Asylum Down,31_05_2019,C14
Camera/Taifa_29_11_2019_C21_S61.7z,Taifa,29_11_2019,C21
Camera/UGH_16_03_2020_C25_S2.7z,University of Ghana,16_03_2020,C25
Camera/UGH_16_09_2019_C25_S43.7z,University of Ghana,16_09_2019,C25
Camera/EL_07_10_2019_C12_S17.7z,East Legon,07_10_2019,C12
Camera/Nima_21_02_2020_C27_S65.7z,Nima,21_02_2020,C27
Camera/JT_13_09_2019_C31_S14.7z,Jamestown,13_09_2019,C31
Camera/EL_06_01_2020_C12_S18.7z,East Legon,06_01_2020,C12
Camera/UGH_29_03_2020_C25_S2.7z,University of Ghana,29_03_2020,C25
Camera/TMW_03_06_2019_C30_S15.7z,Tema Motorway,03_06_2019,C30
Camera/UGH_10_06_2019_C12_S17.7z,University of Ghana,10_06_2019,C12
Camera/N1West_23_03_2020_C15_S33.7z,N1 West Motorway,23_03_2020,C15
Camera/N1West_18_11_2019_C36_S61.7z,N1 West Motorway,18_11_2019,C36
Camera/Taifa_10_01_2020_C21_S33.7z,Taifa,10_01_2020,C21
Camera/EL_02_12_2019_C32_S46.7z,East Legon,02_12_2019,C32
Camera/N1West_02_03_2020_C36_S65.7z,N1 West Motorway,02_03_2020,C36
Camera/JT_31_05_2019_C31_S7.7z,Jamestown,31_05_2019,C31
Camera/TMW_12_08_2019_C19_S43.7z,Tema Motorway,12_08_2019,C19
Camera/EL_30_09_2019_C12_S42.7z,East Legon,30_09_2019,C12
Camera/TMW_09_09_2019_C19_S44.7z,Tema Motorway,09_09_2019,C19
Camera/N1West_19_08_2019_C36_S11.7z,N1 West Motorway,19_08_2019,C36
Camera/LA_30_08_2019_C16_S34.7z,Labadi,30_08_2019,C16
Camera/UGH_29_04_-2019_C5_S42(4).7z,University of Ghana,29_04_-2019,C5
Camera/TF_17_05_2019_C22_S9.7z,Taifa,17_05_2019,C22
Camera/LA_14_02_2020_C16_S8.7z,Labadi,14_02_2020,C16
Camera/UGH_27_05_2019_C12_S44.7z,University of Ghana,27_05_2019,C12
Camera/Taifa_30_08_2019_C22_S45.7z,Taifa,30_08_2019,C22
Camera/Taifa_02_08_2019_C21_S43.7z,Taifa,02_08_2019,C21
Camera/TMW_09_12_2019_C19_S85.7z,Tema Motorway,09_12_2019,C19
Camera/EL_18_11_2019_C12_S21.7z,East Legon,18_11_2019,C12
Camera/UGH_06_01_2020_C25_S9.7z,University of Ghana,06_01_2020,C25
Camera/LA_26_04_2019_C35_S12.7z,Labadi,26_04_2019,C35
Camera/EL_16_09_2019_C12_S36.7z,East Legon,16_09_2019,C12
Camera/Nima_21_06_2019_C13_S42.7z,Nima,21_06_2019,C13
Camera/UGH_23_03_2020_C25_S31.7z,University of Ghana,23_03_2020,C25
Camera/AD_26_04_2019_C17_S06.7z,Asylum Down,26_04_2019,C17
Camera/ASH_10_06_2019_C6_S19.7z,Ashaiman,10_06_2019,C6
Camera/Taifa_13_09_2019_C22_S60.7z,Taifa,13_09_2019,C22
Camera/AD_31_01_2020_C4_S42.7z,Asylum Down,31_01_2020,C4
Camera/TMW_27_05_2019_C30_S26.7z,Tema Motorway,27_05_2019,C30
Camera/UGH_13_05_2019_C12_S14.7z,University of Ghana,13_05_2019,C12
Camera/TMW_09_03_2020_C19_S5.7z,Tema Motorway,09_03_2020,C19
Camera/ASH_20_05_2019_C6_S7.7z,Ashaiman,20_05_2019,C6
Camera/TMW_21_10_2019_C30_S60.7z,Tema Motorway,21_10_2019,C30
Camera/TMW_26_08_2019_C30_S52.7z,Tema Motorway,26_08_2019,C30
Camera/Nima_08_11_2019_C2_S17.7z,Nima,08_11_2019,C2
Camera/Taifa_13_09_2019_C21_S8.7z,Taifa,13_09_2019,C21
Camera/UGH_23_03_2020_C33_S60.7z,University of Ghana,23_03_2020,C33
Camera/N1West_23_03_2020_C36_S34.7z,N1 West Motorway,23_03_2020,C36
Camera/EL_23_09_2019_C12_S9.7z,East Legon,23_09_2019,C12
Camera/TMW_03_02_2020_C30_S28.7z,Tema Motorway,03_02_2020,C30
Camera/AD_11_10_2019_C4_S45.7z,Asylum Down,11_10_2019,C4
Camera/UGH_29_07_2019_C25_S63.7z,University of Ghana,29_07_2019,C25
Camera/Taifa_08_11_2019_C22_85.7z,Taifa,08_11_2019,C22
Camera/TMW_26_08_2019_C19_S5.7z,Tema Motorway,26_08_2019,C19
Camera/EL_29_07_2019_C32_S45.7z,East Legon,29_07_2019,C32
Camera/TMW_30_12_2019_C19_S22.7z,Tema Motorway,30_12_2019,C19
Camera/N1West_30_12_2019_C15_S5.7z,N1 West Motorway,30_12_2019,C15
Camera/Taifa_31_01_2020_C22_S85.7z,Taifa,31_01_2020,C22
Camera/N1West_23_12_2019_C36_S110.7z,N1 West Motorway,23_12_2019,C36
Camera/Taifa_07_02_2020_C21_S5.7z,Taifa,07_02_2020,C21
Camera/AD_10_01_2020_C17_S22.7z,Asylum Down,10_01_2020,C17
Camera/JT_03_01_2020_C31_S44.7z,Jamestown,03_01_2020,C31
Camera/N1West_13_01_2020_C15_S31.7z,N1 West Motorway,13_01_2020,C15
Camera/JT_20_12_2019_C31_S43.7z,Jamestown,20_12_2019,C31
Camera/Taifa_15_11_2019_C21_S18.7z,Taifa,15_11_2019,C21
Camera/N1West_02_09_2019_C36_S60.7z,N1 West Motorway,02_09_2019,C36
Camera/JT_17_05_2019_C31_S45.7z,Jamestown,17_05_2019,C31
Camera/Nima_26_07_2019_C27_S65.7z,Nima,26_07_2019,C27
Camera/Taifa_05_07_2019_C21_S65.7z,Taifa,05_07_2019,C21
Camera/Taifa_03_01_2020_C22_S31.7z,Taifa,03_01_2020,C22
Camera/TMW_28_10_2019_C30_S85.7z,Tema Motorway,28_10_2019,C30
Camera/N1West_16_12_2019_C15_S9.7z,N1 West Motorway,16_12_2019,C15
Camera/Taifa_15_11_2019_C22_S14.7z,Taifa,15_11_2019,C22
Camera/LA_13_09_2019_C16_S33.7z,Labadi,13_09_2019,C16
Camera/TMW_06_01_2020_C30_S42.7z,Tema Motorway,06_01_2020,C30
Camera/UGH_29_03_2020_C33_S45.7z,University of Ghana,29_03_2020,C33
Camera/Nima_15_11_2019_C2_S28.7z,Nima,15_11_2019,C2
Camera/AD_22_11_2019_C17_S31.7z,Asylum Down,22_11_2019,C17
Camera/AD_20_12_2019_C17_S22.7z,Asylum Down,20_12_2019,C17
Camera/Nima_13_12_2019_C2_S46.7z,Nima,13_12_2019,C2
Camera/EL_09_12_2019_C12_S22.7z,East Legon,09_12_2019,C12
Camera/JT_01_11_2019_C31_S42.7z,Jamestown,01_11_2019,C31
Camera/UGH_27_05_2019_C5_S45.7z,University of Ghana,27_05_2019,C5
Camera/EL_13_01_2020_C32_S44.7z,East Legon,13_01_2020,C32
Camera/EL_22_07_2019_C12_S26.7z,East Legon,22_07_2019,C12
Camera/Nima_09_08_2019_C2_S34.7z,Nima,09_08_2019,C2
Camera/TMW_03_06_2019_C19_S30.7z,Tema Motorway,03_06_2019,C19
Camera/JT_27_03_2020_C31_S61.7z,Jamestown,27_03_2020,C31
Camera/JT_06_12_2019_C31_S65.7z,Jamestown,06_12_2019,C31
Camera/ASH_25_11_2019_C6_S18.7z,Ashaiman,25_11_2019,C6
Camera/LA_20_12_2019_C16_S5.7z,Labadi,20_12_2019,C16
Camera/Taifa_24_05_2019_C22_S15.7z,Taifa,24_05_2019,C22
Camera/UGH_16_12_2019_C33_S45.7z,University of Ghana,16_12_2019,C33
Camera/AD_24_05_2019_C17_S34.7z,Asylum Down,24_05_2019,C17
Camera/TMW_22_07_2019_C30_S31.7z,Tema Motorway,22_07_2019,C30
Camera/TMW_29_07_2019_C30_S9.7z,Tema Motorway,29_07_2019,C30
Camera/UGH_08_07_2019_C33_S36.7z,University of Ghana,08_07_2019,C33
Camera/Nima_21_02_2020_C2_S15.7z,Nima,21_02_2020,C2
Camera/UGH_15_07_2019_C33_S52.7z,University of Ghana,15_07_2019,C33
Camera/LA_22_11_2019_C16_S32.7z,Labadi,22_11_2019,C16
Camera/UGH_10_02_2020_C33_S65.7z,University of Ghana,10_02_2020,C33
Camera/UGH_09_03_2020_C33_S60.7z,University of Ghana,09_03_2020,C33
Camera/LA_13_03_2020_C16_S31.7z,Labadi,13_03_2020,C16
Camera/JT_15_11_2019_C31_S8.7z,Jamestown,15_11_2019,C31
Camera/TMW_16_12_2019_C19_S42.7z,Tema Motorway,16_12_2019,C19
Camera/EL_12_08_2019_C32_S14.7z,East Legon,12_08_2019,C32
Camera/TF_03_05_2019_C21_S31.7z,Taifa,03_05_2019,C21
Camera/Nima_27_03_2020_C2_S11.7z,Nima,27_03_2020,C2
Camera/Nima_25_10_2019_C2_S9.7z,Nima,25_10_2019,C2
Camera/Nima_16_08_2019_C27_S52.7z,Nima,16_08_2019,C27
Camera/Nima_08_11_2019_C27_S61.7z,Nima,08_11_2019,C27
Camera/LA_24_05_2019_C35_S31.7z,Labadi,24_05_2019,C35
Camera/Taifa_28_06_2019_C22_S45.7z,Taifa,28_06_2019,C22
Camera/N1West_16_12_2019_C36_S33.7z,N1 West Motorway,16_12_2019,C36
Camera/AD_30_08_2019_C17_S18.7z,Asylum Down,30_08_2019,C17
Camera/JT_29_11_2019_C31_S65.7z,Jamestown,29_11_2019,C31
Camera/Taifa_04_10_2019_C22_S26.7z,Taifa,04_10_2019,C22
Camera/ASH_14_10_2019_C6_S8.7z,Ashaiman,14_10_2019,C6
Camera/JT_07_02_2020_C31_S17.7z,Jamestown,07_02_2020,C31
Camera/TMW_23_03_2020_C19_S15.7z,Tema Motorway,23_03_2020,C19
Camera/Taifa_21_06_2019_C22_S44.7z,Taifa,21_06_2019,C22
Camera/Taifa_01_11_2019_C21_S46.7z,Taifa,01_11_2019,C21
Camera/JT_21_02_2020_C31_S43.7z,Jamestown,21_02_2020,C31
Camera/EL_23_03_2020_C32_S85.7z,East Legon,23_03_2020,C32
Camera/TMW_06_05_2019_C30_S9.7z,Tema Motorway,06_05_2019,C30
Camera/AD_04_10_2019_C17_S9.7z,Asylum Down,04_10_2019,C17
Camera/UGH_28_10_2019_C25_S61.7z,University of Ghana,28_10_2019,C25
Camera/Taifa_16_08_2019_C22_S61.7z,Taifa,16_08_2019,C22
Camera/N1West_22_07_2019_C15_S17.7z,N1 West Motorway,22_07_2019,C15
Camera/Taifa_06_12_2019_C21_S34.7z,Taifa,06_12_2019,C21
Camera/UGH_05_08_2019_C33_S61.7z,University of Ghana,05_08_2019,C33
Camera/ASH_02_09_2019_C6_S28.7z,Ashaiman,02_09_2019,C6
Camera/AD_19_07_2019_C4_S63.7z,Asylum Down,19_07_2019,C4
Camera/Nima_10_01_2020_C27_S61.7z,Nima,10_01_2020,C27
Camera/NM_03_05_20219_C26_S34.7z,Nima,03_05_20219,C26
Camera/ASH_30_09_2019_C6_S21.7z,Ashaiman,30_09_2019,C6
Camera/Taifa_25_10_2019_C21_S34.7z,Taifa,25_10_2019,C21
Camera/Taifa_20_12_2019_C21_S85.7z,Taifa,20_12_2019,C21
Camera/AD_20_12_2019_C4_S30.7z,Asylum Down,20_12_2019,C4
Camera/EL_10_02_2020_C32_S46.7z,East Legon,10_02_2020,C32
Camera/Taifa_09_08_2019_C22_S18.7z,Taifa,09_08_2019,C22
Camera/LA_01_11_2019_C16_S52.7z,Labadi,01_11_2019,C16
Camera/N1West_08_07_2019_C15_S63.7z,N1 West Motorway,08_07_2019,C15
Camera/AD_25_10_2019_C17_S14.7z,Asylum Down,25_10_2019,C17
Camera/TMW_23_03_2020_C30_S65.7z,Tema Motorway,23_03_2020,C30
Camera/Nima_24_05_2019_C26_S14.7z,Nima,24_05_2019,C26
Camera/Taifa_06_03_2020_C22_S42.7z,Taifa,06_03_2020,C22
Camera/N1West_24_02_2020_C36_S32.7z,N1 West Motorway,24_02_2020,C36
Camera/AD_19_07_2019_C17_S34.7z,Asylum Down,19_07_2019,C17
